run,time
1,0.558
2,0.545
3,0.571
4,0.524
5,0.661
6,0.572
7,0.535
8,0.488
9,0.5
10,0.506
11,0.567
12,0.797
13,0.531
14,0.657
15,0.813
16,0.526
17,0.572
18,0.564
19,0.568
20,0.505
21,0.599
22,0.589
23,0.595
24,0.625
25,0.548
26,1.206
27,0.686
28,0.823
29,1.29
30,0.746
